target_id,repo,fqcn,variant,candidate_source,manual_source,token_jaccard,codebleu,closeness_score,assertion_family_conformance,assertion_idiom_conformance,assertion_conformance,naming_style_conformance,naming_clarity,naming_conformance,fixture_reuse,import_conformance,conformance_score,style_distance,ts_assertion_roulette,ts_conditional_test_logic,ts_constructor_initialization,ts_default_test,ts_emptytest,ts_exception_catching_throwing,ts_general_fixture,ts_mystery_guest,ts_print_statement,ts_redundant_assertion,ts_sensitive_equality,ts_verbose_test,ts_sleepy_test,ts_eager_test,ts_lazy_test,ts_duplicate_assert,ts_unknown_test,ts_ignoredtest,ts_resource_optimism,ts_magic_number_test,ts_dependent_test,ts_total_rate,internal_duplicate_lines
T11_DropwizardResourceConfig,dropwizard/dropwizard,io.dropwizard.jersey.DropwizardResourceConfig,Agentic-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T11_DropwizardResourceConfig/agentic/io/dropwizard/jersey/DropwizardResourceConfig_Sanitized_ESTest_Adopted_Agentic_Top4.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T11_DropwizardResourceConfig/sources/DropwizardResourceConfig_Manual.java,0.6074766355140186,0.4932863374743858,0.5503814864942023,0.5,0.4166666666666667,0.45833333333333337,1.0,0.9907407407407407,0.9953703703703703,0.7297297297297297,0.625,0.7021083583583584,0.2978916416416416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
T12_ContextHandler,eclipse/jetty.project,org.eclipse.jetty.ee9.nested.ContextHandler,ES-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T12_ContextHandler/es/org/eclipse/jetty/ee9/nested/ContextHandler_Sanitized_ESTest_Top139.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T12_ContextHandler/sources/ContextHandler_Manual.java,0.11470588235294117,0.22784029165323919,0.17127308700309019,0.019230769230769232,0.009615384615384616,0.014423076923076924,1.0,0.9168765620204469,0.9584382810102234,0.0,0.11290322580645161,0.271441145934938,0.728558854065062,0.7913669064748201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8561151079136691,6.100719424460432,0.0,0.0,0.0,0.0,1.0,0.0,9.748201438848922,99
T12_ContextHandler,eclipse/jetty.project,org.eclipse.jetty.ee9.nested.ContextHandler,LLM-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T12_ContextHandler/llm/org/eclipse/jetty/ee9/nested/ContextHandler_ESTest_Adopted_Top2.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T12_ContextHandler/sources/ContextHandler_Manual.java,0.12751677852348994,0.10926619010982681,0.11839148431665839,0.9807692307692307,0.28846153846153844,0.6346153846153846,0.0,1.0,0.5,0.0,0.75,0.47115384615384615,0.5288461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
T12_ContextHandler,eclipse/jetty.project,org.eclipse.jetty.ee9.nested.ContextHandler,Agentic-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T12_ContextHandler/agentic/org/eclipse/jetty/ee9/nested/ContextHandler_Sanitized_ESTest_Adopted_Agentic_Top14.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T12_ContextHandler/sources/ContextHandler_Manual.java,0.33157894736842103,0.28399306091896526,0.30778600414369317,0.9192307692307693,0.38769230769230767,0.6534615384615385,1.0,0.9768046107331821,0.9884023053665911,0.08695652173913043,0.8205128205128205,0.6373332965200201,0.36266670347997987,0.7058823529411765,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,3.176470588235294,0.0,0.0,0.0,0.058823529411764705,0.8235294117647058,0.0,6.352941176470588,0
T13_HttpConnection,eclipse/jetty.project,org.eclipse.jetty.server.internal.HttpConnection,ES-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T13_HttpConnection/es/org/eclipse/jetty/server/internal/HttpConnection_Sanitized_ESTest_Top16.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T13_HttpConnection/sources/HttpConnection_Manual.java,0.12347826086956522,0.11664441296808208,0.12006133691882365,0.10606060606060606,0.10606060606060606,0.10606060606060606,1.0,0.8584821428571429,0.9292410714285715,0.0,0.175,0.3025754193722944,0.6974245806277056,0.3125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.8125,1.625,0.0,0.0,0.0,0.0,1.0,0.0,4.8125,128
T13_HttpConnection,eclipse/jetty.project,org.eclipse.jetty.server.internal.HttpConnection,LLM-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T13_HttpConnection/llm/org/eclipse/jetty/server/internal/HttpConnection_ESTest_Adopted_Top1.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T13_HttpConnection/sources/HttpConnection_Manual.java,0.2510460251046025,0.13585002839636015,0.19344802675048134,0.10606060606060606,0.015151515151515152,0.06060606060606061,1.0,1.0,1.0,0.1323529411764706,0.0,0.2982397504456328,0.7017602495543672,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0
T13_HttpConnection,eclipse/jetty.project,org.eclipse.jetty.server.internal.HttpConnection,Agentic-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T13_HttpConnection/agentic/org/eclipse/jetty/server/HttpConnection_ESTest_Adopted_Agentic_Top2.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T13_HttpConnection/sources/HttpConnection_Manual.java,0.4088050314465409,0.25229105629699855,0.3305480438717697,0.9522144522144522,0.2435897435897436,0.5979020979020979,1.0,1.0,1.0,0.391304347826087,0.9,0.7223016114320462,0.2776983885679538,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.45454545454545453,0
T14_ConfigXmlGenerator,hazelcast/hazelcast,com.hazelcast.config.ConfigXmlGenerator,ES-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T14_ConfigXmlGenerator/es/com/hazelcast/config/ConfigXmlGenerator_Sanitized_ESTest_Top25.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T14_ConfigXmlGenerator/sources/ConfigXmlGenerator_Manual.java,0.13644214162348878,0.21409510579927804,0.1752686237113834,0.9798657718120806,0.09366793113510359,0.536766851473592,1.0,0.7669090909090909,0.8834545454545455,0.0,0.15,0.3925553492320344,0.6074446507679656,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,0.0,0.0,0.0,0.0,1.0,0.0,3.6,7
T14_ConfigXmlGenerator,hazelcast/hazelcast,com.hazelcast.config.ConfigXmlGenerator,LLM-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T14_ConfigXmlGenerator/llm/com/hazelcast/config/ConfigXmlGenerator_ESTest_Adopted_Top1.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T14_ConfigXmlGenerator/sources/ConfigXmlGenerator_Manual.java,0.07135016465422613,0.1260082311154106,0.09867919788481835,0.9798657718120806,0.0,0.4899328859060403,0.0,1.0,0.5,0.4166666666666667,0.11764705882352941,0.3810616528490591,0.6189383471509409,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0
T14_ConfigXmlGenerator,hazelcast/hazelcast,com.hazelcast.config.ConfigXmlGenerator,Agentic-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T14_ConfigXmlGenerator/agentic/com/hazelcast/config/ConfigXmlGenerator_ESTest_Adopted_Agentic_Top2.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T14_ConfigXmlGenerator/sources/ConfigXmlGenerator_Manual.java,0.14095449500554938,0.18534624754946138,0.16315037127750537,0.9798657718120806,0.5,0.7399328859060403,0.5,1.0,0.75,0.5,0.9,0.7224832214765101,0.2775167785234899,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0
T15_CloneVisitor,javaparser/javaparser,com.github.javaparser.ast.visitor.CloneVisitor,ES-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T15_CloneVisitor/es/com/github/javaparser/ast/visitor/CloneVisitor_Sanitized_ESTest_Top75.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T15_CloneVisitor/sources/CloneVisitor_Manual.java,0.10843373493975904,0.3081910593770565,0.20831239715840777,1.0,0.0,0.5,0.0,0.5604761904761905,0.28023809523809523,0.0,0.017857142857142856,0.19952380952380952,0.8004761904761905,0.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9866666666666667,0.0,0.0,0.0,0.0,1.0,0.0,3.466666666666667,67
T15_CloneVisitor,javaparser/javaparser,com.github.javaparser.ast.visitor.CloneVisitor,LLM-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T15_CloneVisitor/llm/com/github/javaparser/ast/visitor/CloneVisitor_ESTest_Adopted_Top67.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T15_CloneVisitor/sources/CloneVisitor_Manual.java,0.12886597938144329,0.314134713949256,0.22150034666534965,1.0,0.0,0.5,0.0,0.9995477159656264,0.4997738579828132,0.0,0.025423728813559324,0.25629939669909313,0.7437006033009068,0.47761194029850745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850746268656716,0.0,0.0,0.0,0.0,1.0,0.0,3.462686567164179,0
T15_CloneVisitor,javaparser/javaparser,com.github.javaparser.ast.visitor.CloneVisitor,Agentic-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T15_CloneVisitor/agentic/com/github/javaparser/ast/visitor/CloneVisitor_ESTest_Adopted_Agentic_Top29.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T15_CloneVisitor/sources/CloneVisitor_Manual.java,0.20189274447949526,0.5593305831470105,0.38061166381325284,1.0,0.16981132075471697,0.5849056603773585,0.06896551724137931,0.9968652037617555,0.5329153605015674,0.022222222222222223,0.10416666666666667,0.3110524774419537,0.6889475225580464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
T16_DefaultApplicationContext,micronaut-projects/micronaut-core,io.micronaut.context.DefaultApplicationContext,ES-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T16_DefaultApplicationContext/es/io/micronaut/context/DefaultApplicationContext_Sanitized_ESTest_Top9.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T16_DefaultApplicationContext/sources/DefaultApplicationContext_Manual.java,0.14102564102564102,0.31789335163142596,0.2294594963285335,1.0,0.6428571428571428,0.8214285714285714,0.0,0.6388888888888888,0.3194444444444444,,0.0,0.3802910052910053,0.6197089947089947,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,28
T16_DefaultApplicationContext,micronaut-projects/micronaut-core,io.micronaut.context.DefaultApplicationContext,LLM-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T16_DefaultApplicationContext/llm/io/micronaut/context/DefaultApplicationContext_Sanitized_ESTest_Adopted_Top4.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T16_DefaultApplicationContext/sources/DefaultApplicationContext_Manual.java,0.16260162601626016,0.33661701579598435,0.24960932090612226,1.0,0.25,0.625,0.0,0.9763888888888889,0.48819444444444443,,0.0,0.3710648148148148,0.6289351851851852,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0
T16_DefaultApplicationContext,micronaut-projects/micronaut-core,io.micronaut.context.DefaultApplicationContext,Agentic-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T16_DefaultApplicationContext/agentic/io/micronaut/context/DefaultApplicationContext_Sanitized_ESTest_Adopted_Agentic_Top5.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T16_DefaultApplicationContext/sources/DefaultApplicationContext_Manual.java,0.19696969696969696,0.40026510910971,0.2986174030397035,1.0,0.5064935064935064,0.7532467532467533,1.0,0.981111111111111,0.9905555555555555,,0.058823529411764705,0.6008752794046911,0.3991247205953089,0.6,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8,0
T17_DefaultBeanContext,micronaut-projects/micronaut-core,io.micronaut.context.DefaultBeanContext,ES-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T17_DefaultBeanContext/es/io/micronaut/context/DefaultBeanContext_Sanitized_ESTest_Top67.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T17_DefaultBeanContext/sources/DefaultBeanContext_Manual.java,0.0958904109589041,0.38176950569467527,0.2388299583267897,1.0,0.5,0.75,1.0,0.763367498101437,0.8816837490507186,,0.0,0.5438945830169062,0.4561054169830938,0.014925373134328358,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5671641791044776,1.1492537313432836,0.0,0.0,0.0,0.0,1.0,0.0,3.7313432835820897,136
T17_DefaultBeanContext,micronaut-projects/micronaut-core,io.micronaut.context.DefaultBeanContext,LLM-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T17_DefaultBeanContext/llm/io/micronaut/context/DefaultBeanContext_Sanitized_ESTest_Adopted_Top12.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T17_DefaultBeanContext/sources/DefaultBeanContext_Manual.java,0.17670682730923695,0.49110724726598054,0.33390703728760873,1.0,0.16666666666666666,0.5833333333333334,0.0,0.9844135802469136,0.4922067901234568,,0.05,0.3751800411522634,0.6248199588477366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,2.4166666666666665,0
T17_DefaultBeanContext,micronaut-projects/micronaut-core,io.micronaut.context.DefaultBeanContext,Agentic-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T17_DefaultBeanContext/agentic/io/micronaut/context/DefaultBeanContext_Sanitized_ESTest_Adopted_Agentic_Top14.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T17_DefaultBeanContext/sources/DefaultBeanContext_Manual.java,0.19753086419753085,0.5008959233567338,0.34921339377713234,1.0,0.24242424242424243,0.6212121212121212,0.0,0.977437641723356,0.488718820861678,,0.21739130434782608,0.4424407488072084,0.5575592511927916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
T18_Instrumenter,open-telemetry/opentelemetry-java-instrumentation,io.opentelemetry.instrumentation.api.instrumenter.Instrumenter,ES-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T18_Instrumenter/es/io/opentelemetry/instrumentation/api/instrumenter/Instrumenter_Sanitized_ESTest_Top2.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T18_Instrumenter/sources/Instrumenter_Manual.java,0.17117117117117117,0.10578458725601717,0.13847787921359417,0.0,0.0,0.0,0.0,0.29166666666666663,0.14583333333333331,0.0,0.16,0.07645833333333332,0.9235416666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7
T18_Instrumenter,open-telemetry/opentelemetry-java-instrumentation,io.opentelemetry.instrumentation.api.instrumenter.Instrumenter,LLM-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T18_Instrumenter/llm/io/opentelemetry/instrumentation/api/instrumenter/Instrumenter_Sanitized_ESTest_Adopted_Top2.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T18_Instrumenter/sources/Instrumenter_Manual.java,0.26099706744868034,0.21324158423728426,0.2371193258429823,0.0,0.0,0.0,0.45454545454545453,0.9666666666666666,0.7106060606060606,0.375,0.2653061224489796,0.33772804576376003,0.66227195423624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0
T18_Instrumenter,open-telemetry/opentelemetry-java-instrumentation,io.opentelemetry.instrumentation.api.instrumenter.Instrumenter,Agentic-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T18_Instrumenter/agentic/io/opentelemetry/instrumentation/api/instrumenter/Instrumenter_Sanitized_ESTest_Adopted_Agentic_Top2.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T18_Instrumenter/sources/Instrumenter_Manual.java,0.5993265993265994,0.4008019893185187,0.500064294322559,1.0,0.6423611111111112,0.8211805555555556,0.45454545454545453,0.9833333333333334,0.718939393939394,0.5714285714285714,0.9069767441860465,0.7546313162773919,0.24536868372260812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
T19_JavaClientCodegen,openapitools/openapi-generator,org.openapitools.codegen.languages.JavaClientCodegen,ES-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T19_JavaClientCodegen/es/org/openapitools/codegen/languages/JavaClientCodegen_Sanitized_ESTest_Top25.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T19_JavaClientCodegen/sources/JavaClientCodegen_Manual.java,0.07387580299785867,0.12477663719411228,0.09932622009598548,0.608955223880597,0.40722195474241696,0.508088589311507,1.0,0.794,0.897,0.0,0.2,0.40127214732787675,0.5987278526721233,0.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1.16,0.0,0.0,0.0,0.0,1.0,0.0,4.0,18
T19_JavaClientCodegen,openapitools/openapi-generator,org.openapitools.codegen.languages.JavaClientCodegen,LLM-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T19_JavaClientCodegen/llm/org/openapitools/codegen/languages/JavaClientCodegen_ESTest_Adopted_Top10.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T19_JavaClientCodegen/sources/JavaClientCodegen_Manual.java,0.11995515695067265,0.14303276402436152,0.13149396048751708,0.608955223880597,0.3761194029850746,0.4925373134328358,0.03571428571428571,0.9914141414141413,0.5135642135642136,0.23076923076923078,0.175,0.35296768944157003,0.6470323105584299,0.2857142857142857,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6428571428571429,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,2.857142857142857,0
T19_JavaClientCodegen,openapitools/openapi-generator,org.openapitools.codegen.languages.JavaClientCodegen,Agentic-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T19_JavaClientCodegen/agentic/org/openapitools/codegen/languages/JavaClientCodegen_ESTest_Adopted_Agentic_Top10.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T19_JavaClientCodegen/sources/JavaClientCodegen_Manual.java,0.17752808988764046,0.16699370421414067,0.17226089705089057,0.9725915875169606,0.3834464043419267,0.6780189959294437,0.07380952380952381,0.9888888888888889,0.5313492063492063,0.22727272727272727,0.8387096774193549,0.5688376517426831,0.4311623482573169,0.0625,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.3125,0.0,0.0,0.0,0.0,0.625,0.0,1.5625,0
T20_VertexLinker,opentripplanner/opentripplanner,org.opentripplanner.routing.linking.VertexLinker,ES-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T20_VertexLinker/es/org/opentripplanner/routing/linking/VertexLinker_Sanitized_ESTest_Top7.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T20_VertexLinker/sources/VertexLinker_Manual.java,0.20179372197309417,0.381210507542901,0.2915021147579976,0.0,0.0,0.0,0.0,0.9844665138782787,0.49223325693913933,,0.16666666666666666,0.219633307868602,0.780366692131398,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,1.0,0.0,2.5714285714285716,38
T20_VertexLinker,opentripplanner/opentripplanner,org.opentripplanner.routing.linking.VertexLinker,LLM-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T20_VertexLinker/llm/org/opentripplanner/routing/linking/VertexLinker_ESTest_Adopted_Top7.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T20_VertexLinker/sources/VertexLinker_Manual.java,0.24774774774774774,0.4564952814293064,0.3521215145885271,0.0,0.0,0.0,0.0,0.9796703296703297,0.48983516483516487,,0.2222222222222222,0.23735246235246235,0.7626475376475377,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,1.0,0.0,2.5714285714285716,0
T20_VertexLinker,opentripplanner/opentripplanner,org.opentripplanner.routing.linking.VertexLinker,Agentic-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T20_VertexLinker/agentic/org/opentripplanner/routing/linking/VertexLinker_ESTest_Adopted_Agentic_Top7.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T20_VertexLinker/sources/VertexLinker_Manual.java,0.38308457711442784,0.5551104187778315,0.46909749794612965,0.9090909090909091,0.18181818181818182,0.5454545454545454,0.2857142857142857,0.9686813186813187,0.6271978021978022,,0.43333333333333335,0.5353285603285604,0.46467143967143965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
T21_DefaultTransitService,opentripplanner/opentripplanner,org.opentripplanner.transit.service.DefaultTransitService,ES-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T21_DefaultTransitService/es/org/opentripplanner/transit/service/DefaultTransitService_Sanitized_ESTest_Top69.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T21_DefaultTransitService/sources/DefaultTransitService_Manual.java,0.1306715063520871,0.2632672090400998,0.19696935769609347,0.8095238095238095,0.11213517665130568,0.4608294930875576,0.0,0.8821736530496121,0.4410868265248061,0.0,0.19607843137254902,0.27449868774622815,0.7255013122537719,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11594202898550725,0.463768115942029,0.0,0.0,0.0,0.0,1.0,0.0,2.579710144927536,300
T21_DefaultTransitService,opentripplanner/opentripplanner,org.opentripplanner.transit.service.DefaultTransitService,LLM-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T21_DefaultTransitService/llm/org/opentripplanner/transit/service/DefaultTransitService_ESTest_Adopted_Top59.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T21_DefaultTransitService/sources/DefaultTransitService_Manual.java,0.4961832061068702,0.620041884028503,0.5581125450676866,0.8095238095238095,0.05263157894736842,0.43107769423558895,1.0,0.9850078044993299,0.9925039022496649,0.046511627906976744,0.7254901960784313,0.5488958551176655,0.4511041448823345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
T21_DefaultTransitService,opentripplanner/opentripplanner,org.opentripplanner.transit.service.DefaultTransitService,Agentic-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T21_DefaultTransitService/agentic/org/opentripplanner/transit/service/DefaultTransitService_ESTest_Adopted_Agentic_Top57.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T21_DefaultTransitService/sources/DefaultTransitService_Manual.java,0.5246305418719212,0.6228258942743428,0.573728218073132,0.8942695722356739,0.06779661016949153,0.48103309120258275,1.0,0.9849690919866358,0.9924845459933179,0.08695652173913043,0.7358490566037735,0.5740808038847012,0.4259191961152988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
T22_ODocument,orientechnologies/orientdb,com.orientechnologies.orient.core.record.impl.ODocument,ES-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T22_ODocument/es/com/orientechnologies/orient/core/record/impl/ODocument_Sanitized_ESTest_Top5.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T22_ODocument/sources/ODocument_Manual.java,0.21608040201005024,0.12341714566158327,0.16974877383581677,0.0,0.0,0.0,1.0,0.8666666666666666,0.9333333333333333,,0.6666666666666666,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,17
T22_ODocument,orientechnologies/orientdb,com.orientechnologies.orient.core.record.impl.ODocument,LLM-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T22_ODocument/llm/com/orientechnologies/orient/core/record/impl/ODocument_ESTest_Adopted_Top3.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T22_ODocument/sources/ODocument_Manual.java,0.23,0.10968757053746428,0.16984378526873214,0.989010989010989,0.0,0.4945054945054945,0.0,0.9559884559884559,0.47799422799422797,,0.42857142857142855,0.46702371702371703,0.532976282976283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,2.6666666666666665,0
T22_ODocument,orientechnologies/orientdb,com.orientechnologies.orient.core.record.impl.ODocument,Agentic-based,/private/tmp/integrateme-rp-main-merge/experiments/rq2/inputs/candidates/T22_ODocument/agentic/com/orientechnologies/orient/core/record/impl/ODocument_ESTest_Adopted_Agentic_Top4.java,/private/tmp/integrateme-rp-main-merge/experiments/tests/T22_ODocument/sources/ODocument_Manual.java,0.43317972350230416,0.2601532520575627,0.3466664877799334,0.989010989010989,0.01098901098901099,0.5,0.5,0.9606782106782107,0.7303391053391053,,0.7058823529411765,0.645407152760094,0.35459284723990603,0.75,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.25,0.0,0.0,1.0,0.0,6.25,18
